1,0.015821,0.92944,0.6909,0.99732,0.17234,0.13714,0.9326,0.69682,0.066,0.75546,0.75388,0.92302,0.71152,0.12427,0.01988,0.026211,0.028306,0.24621,0.86003,0.53883,0.55282,0.84203,0.12417,0.27918,0.58576,0.9696,0.56103,0.018647,0.80063,0.23297,0.80711,0.38786,0.86354,0.74712,0.55624,0.13646,0.059918,0.12134,0.044552,0.10749,0.22571,0.71299,0.55972,0.012556,0.071974,0.96728,0.5681,0.20329,0.25233,0.74383
1,0.61996,0.82898,0.15679,0.018576,0.070022,0.48635,0.60633,0.56885,0.31736,0.98862,0.57975,0.38014,0.55095,0.74533,0.66923,0.26492,0.066335,0.37008,0.62972,0.21017,0.75276,0.066536,0.26032,0.80475,0.19343,0.63946,0.52467,0.92481,0.2633,0.065961,0.73507,0.77218,0.90782,0.93197,0.013952,0.23436,0.61678,0.94902,0.95018,0.55665,0.91561,0.64157,0.39001,0.48599,0.60431,0.54955,0.92618,0.91873,0.39488,0.96326
1,0.82712,0.015019,0.1762,0.33206,0.131,0.80949,0.34474,0.94011,0.58201,0.87883,0.84473,0.90539,0.45988,0.54635,0.7986,0.28572,0.49025,0.59911,0.015533,0.59348,0.43368,0.80736,0.31524,0.89289,0.57786,0.18401,0.78793,0.61203,0.053909,0.42019,0.67907,0.9186,0.00040202,0.97676,0.37658,0.97378,0.60472,0.82885,0.57471,0.62808,0.28558,0.58683,0.75002,0.85831,0.75508,0.69806,0.86448,0.32268,0.67079,0.45087
1,0.9738,0.6778,0.19857,0.4267,0.34335,0.79764,0.88,0.90384,0.66272,0.27021,0.25237,0.8549,0.52771,0.80216,0.57249,0.73314,0.51901,0.77088,0.56886,0.46571,0.34269,0.068209,0.37792,0.079626,0.98282,0.18161,0.81186,0.87496,0.68841,0.56949,0.16097,0.46688,0.34517,0.22504,0.59251,0.31227,0.91631,0.90964,0.25712,0.11089,0.19296,0.49958,0.72859,0.20819,0.24803,0.85167,0.41585,0.61669,0.23367,0.10197
1,0.14455,0.75153,0.22205,0.51935,0.7853,0.02233,0.32436,0.87292,0.84471,0.53844,0.86661,0.94981,0.82641,0.85412,0.098743,0.6513,0.70352,0.61024,0.79962,0.034571,0.77024,0.73173,0.2597,0.25707,0.6323,0.3453,0.79659,0.44615,0.78275,0.99047,0.30025,0.14301,0.90131,0.54156,0.97474,0.6366,0.99391,0.54607,0.52643,0.13543,0.35571,0.026219,0.1604,0.74564,0.0304,0.36654,0.86235,0.69268,0.69094,0.18864
1,0.75017,0.45698,0.056929,0.50852,0.21196,0.7986,0.29733,0.027606,0.59343,0.84384,0.38102,0.74986,0.51114,0.54095,0.95943,0.80396,0.032323,0.70939,0.465,0.94755,0.22143,0.26707,0.081474,0.42862,0.10902,0.63379,0.80296,0.6968,0.76621,0.34245,0.84585,0.42877,0.82401,0.6265,0.14342,0.078387,0.018333,0.066725,0.45858,0.11334,0.027783,0.75486,0.39485,0.74694,0.4524,0.45009,0.47807,0.474,0.80316,0.40239
1,0.53863,0.003018,0.95119,0.9054,0.79597,0.91527,0.14556,0.15773,0.18763,0.6225,0.90581,0.98996,0.71112,0.7318,0.90929,0.40087,0.24985,0.17343,0.11946,0.81261,0.14679,0.2643,0.81909,0.31059,0.98242,0.26664,0.53365,0.31447,0.91077,0.36656,0.43359,0.51229,0.93889,0.030949,0.71688,0.89102,0.027287,0.52205,0.32599,0.85949,0.55852,0.69023,0.45285,0.62831,0.2901,0.0093486,0.57676,0.31144,0.51727,0.91641
1,0.92021,0.2279,0.087482,0.22731,0.31438,0.17477,0.60709,0.41359,0.81635,0.18513,0.70188,0.24036,0.57422,0.34899,0.056964,0.22881,0.6641,0.49725,0.51902,0.17472,0.57072,0.99675,0.81684,0.59437,0.97599,0.90156,0.59561,0.032426,0.093577,0.065372,0.45173,0.37543,0.97535,0.16798,0.97279,0.76747,0.82424,0.63262,0.66873,0.47688,0.013136,0.35301,0.49207,0.73009,0.46863,0.4574,0.13766,0.010889,0.75828,0.31995
1,0.12482,0.3125,0.50452,0.67385,0.77015,0.13034,0.022915,0.51908,0.80999,0.012604,0.67247,0.68681,0.44925,0.91479,0.64436,0.0052398,0.48443,0.85932,0.8304,0.64915,0.6737,0.5785,0.27412,0.56053,0.67173,0.35243,0.85583,0.19504,0.74732,0.2896,0.7738,0.42774,0.8077,0.35353,0.21369,0.76728,0.30864,0.73325,0.74447,0.2214,0.21411,0.19895,0.14252,0.37708,0.026628,0.11092,0.67456,0.79978,0.08053,0.2317
1,0.43531,0.92346,0.70605,0.47803,0.12621,0.97604,0.15983,0.2026,0.43118,0.4042,0.14675,0.72932,0.18875,0.6439,0.75431,0.21073,0.60095,0.74893,0.63822,0.59713,0.29548,0.73161,0.94531,0.42556,0.78218,0.056141,0.83527,0.19225,0.3951,0.30008,0.080104,0.90463,0.37015,0.5307,0.49412,0.13216,0.20645,0.076189,0.50792,0.26155,0.35706,0.10807,0.78755,0.10658,0.98571,0.17716,0.57241,0.044845,0.78712,0.18961
